fullvisitorid,channelgrouping,time,country,city,totaltransactionrevenue,transactions,timeonsite,pageviews,sessionqualitydim,date,visitid,type,productquantity,productprice,productsku,v2productname,v2productcategory,productvariant,currencycode,transactionrevenue,transactionid,pagetitle,searchkeyword,pagepathlevel1,ecommerceaction_type,ecommerceaction_step,ecommerceaction_option
4.62E+18,Organic Search,69954,United States,San Jose,NULL,NULL,69954,4,1,2017-07-10,1499697546,PAGE,NULL,17,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.08E+18,Organic Search,0,India,not available in demo dataset,NULL,NULL,0,2,NULL,2017-06-23,1498233231,PAGE,NULL,21,GGOEGAAX0355,Google Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.11E+18,Organic Search,16938,United States,not available in demo dataset,NULL,NULL,16938,3,1,2017-07-20,1500563135,PAGE,NULL,2,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Accessories/,(not set),USD,NULL,NULL,Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.11E+17,Direct,0,United States,not available in demo dataset,NULL,NULL,0,1,NULL,2017-06-11,1497215568,PAGE,NULL,3,GGOEGFKQ020799,Google Doodle Decal,Home/Accessories/Stickers/,(not set),USD,NULL,NULL,Stickers | Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.68E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,3,1,2017-07-18,1500406440,PAGE,NULL,3,GGOEGFKQ020799,Google Doodle Decal,Home/Accessories/Stickers/,(not set),USD,NULL,NULL,Stickers | Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.02E+16,Referral,140876,United States,Chicago,NULL,NULL,140876,6,NULL,2017-05-17,1495049562,PAGE,NULL,30,GGOEGAAX0309,Android Women's Long Sleeve Blended Cardigan Grey,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,NULL,NULL,Women's Outerwear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.23E+18,Referral,29829,United States,Cupertino,NULL,NULL,29829,6,5,2017-07-24,1500924075,PAGE,NULL,79,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,NULL,NULL,Nest-USA,NULL,/google+redesign/,0,1,NULL
1.11E+18,Referral,21063,United States,Mountain View,NULL,NULL,21063,4,NULL,2017-06-28,1498684951,PAGE,NULL,15,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Office/Notebooks & Journals/,(not set),USD,NULL,NULL,Notebooks & Journals | Office | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.64E+17,Organic Search,448496,Germany,not available in demo dataset,NULL,NULL,448496,2,1,2017-07-05,1499250840,PAGE,NULL,30,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.18E+18,Organic Search,95534,Brazil,Sao Paulo,NULL,NULL,95534,6,NULL,2017-05-30,1496182724,PAGE,NULL,17,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.37E+18,Referral,164072,United States,Mountain View,NULL,NULL,164072,10,20,2017-07-31,1501537423,PAGE,NULL,9,GGOEGOCB017499,Leatherette Journal,Home/Office/Notebooks & Journals/,(not set),USD,NULL,NULL,Notebooks & Journals | Office | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.15E+18,Referral,460042,Mexico,Mexico City,NULL,NULL,460042,11,NULL,2017-06-21,1498074436,PAGE,NULL,3,GGOEADHH055999,22 oz Android Bottle,Home/Drinkware/,(not set),USD,NULL,NULL,Drinkware | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.10E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,3,1,2017-07-26,1501112026,PAGE,NULL,21,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.36E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,2,NULL,2017-05-31,1496277505,PAGE,NULL,30,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.94E+18,Organic Search,0,United Kingdom,not available in demo dataset,NULL,NULL,0,1,1,2017-07-21,1500631450,PAGE,NULL,30,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.94E+18,Organic Search,0,United Kingdom,not available in demo dataset,NULL,NULL,0,1,NULL,2017-06-26,1498487827,PAGE,NULL,17,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.07E+18,Organic Search,53756,United States,not available in demo dataset,NULL,NULL,53756,5,1,2017-07-04,1499213002,PAGE,NULL,25,GGOEAHPA004110,Android Wool Heather Cap Heather/Black,Home/Apparel/,(not set),USD,NULL,NULL,Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.51E+18,Organic Search,71872,United States,not available in demo dataset,NULL,NULL,71872,4,NULL,2017-05-13,1494676211,EVENT,NULL,11,GGOEYHPB072210,YouTube Twill Cap,Home/Apparel/,(not set),NULL,NULL,NULL,Apparel | Google Merchandise Store,NULL,/google+redesign/,1,1,NULL
7.57E+18,Organic Search,0,India,not available in demo dataset,NULL,NULL,0,1,1,2017-07-23,1500864286,PAGE,NULL,5,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.81E+17,Organic Search,0,Netherlands,not available in demo dataset,NULL,NULL,0,2,1,2017-07-27,1501175777,PAGE,NULL,20,GGOEGAAX0330,YouTube Men's Long & Lean Tee Charcoal,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.12E+18,Organic Search,88039,United States,not available in demo dataset,NULL,NULL,88039,9,NULL,2017-06-24,1498330483,PAGE,NULL,22,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Office/,(not set),USD,NULL,NULL,Office | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.47E+18,Organic Search,0,Mexico,not available in demo dataset,NULL,NULL,0,1,NULL,2017-05-01,1493687750,PAGE,NULL,15,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.66E+18,Referral,13122,United States,New York,NULL,NULL,13122,4,1,2017-07-27,1501182628,PAGE,NULL,2,GGOEWFKA083299,Waze Mood Ninja Window Decal,Home/Accessories/Stickers/,(not set),USD,NULL,NULL,Stickers | Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.57E+18,Direct,121204,United States,Palo Alto,NULL,NULL,121204,5,NULL,2017-06-16,1497645640,PAGE,NULL,23,GGOEGHPB003410,Google Snapback Hat Black,Home/Shop by Brand/Google/,(not set),USD,NULL,NULL,Google | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.37E+18,Direct,75341,United States,not available in demo dataset,NULL,NULL,75341,5,NULL,2017-05-17,1495032555,PAGE,NULL,70,GGOEGAAX0592,Google Men's Airflow 1/4 Zip Pullover Black,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,NULL,NULL,Men's Outerwear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.44E+18,Organic Search,0,Australia,Melbourne,NULL,NULL,0,2,NULL,2017-06-24,1498298652,PAGE,NULL,21,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.04E+18,Direct,0,United States,New York,NULL,NULL,0,1,NULL,2017-06-05,1496675520,PAGE,NULL,0,9182721,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),(not set),USD,NULL,NULL,Android Lifted Men's Short Sleeve Tee Blue,NULL,/google+redesign/,0,1,NULL
7.63E+18,Referral,26249,United States,Mountain View,NULL,NULL,26249,6,2,2017-07-11,1499840584,PAGE,NULL,19,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Home/Shop by Brand/Google/,(not set),USD,NULL,NULL,Google | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.62E+18,Referral,27048,United States,not available in demo dataset,NULL,NULL,27048,2,NULL,2017-05-18,1495116272,PAGE,NULL,17,GGOEGAAX0357,Android Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.85E+17,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,1,1,2017-07-29,1501394048,PAGE,NULL,2,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.58E+18,Referral,54010,United States,Mountain View,NULL,NULL,54010,2,NULL,2017-06-30,1498849984,PAGE,NULL,9,GGOEGFQB013799,Compact Selfie Stick,Home/Electronics/,(not set),USD,NULL,NULL,Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.01E+18,Organic Search,126189,United States,San Francisco,NULL,NULL,126189,5,1,2017-07-26,1501083243,PAGE,NULL,19,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Home/Drinkware/,(not set),USD,NULL,NULL,Drinkware | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.48E+17,Organic Search,0,India,not available in demo dataset,NULL,NULL,0,2,NULL,2017-05-13,1494719797,PAGE,NULL,21,GGOEGAAX0355,Google Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.36E+18,Organic Search,0,Spain,not available in demo dataset,NULL,NULL,0,3,NULL,2017-05-14,1494751141,PAGE,NULL,20,GGOEAXXX0808,Android Men's Engineer Short Sleeve Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.04E+18,Organic Search,16001,United States,New York,NULL,NULL,16001,2,NULL,2017-06-01,1496331223,PAGE,NULL,9,GGOEAOBH078799,Android Luggage Tag,Home/Accessories/Housewares/,(not set),USD,NULL,NULL,Housewares | Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.20E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,1,NULL,2017-06-28,1498671935,PAGE,NULL,12,GGOEGCNB021099,Seat Pack Organizer,Home/Office/,(not set),USD,NULL,NULL,Office | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.19E+18,Referral,23878,United States,Mountain View,NULL,NULL,23878,1,1,2017-07-18,1500379077,EVENT,1,99,GGOEGAAX0606,Google Women's Convertible Vest-Jacket Black,${escCatTitle},(not set),USD,NULL,NULL,Google Women's Convertible Vest-Jacket Black,NULL,/google+redesign/,3,1,NULL
4.93E+18,Referral,151507,United States,Austin,NULL,NULL,151507,4,1,2017-07-28,1501254977,PAGE,NULL,17,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.52E+18,Organic Search,0,Japan,not available in demo dataset,NULL,NULL,0,2,NULL,2017-05-29,1496054998,PAGE,NULL,21,GGOEGAAX0355,Google Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.04E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,2,NULL,2017-05-24,1495635852,PAGE,NULL,30,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.87E+18,Organic Search,0,United States,Los Angeles,NULL,NULL,0,4,NULL,2017-06-10,1497162251,PAGE,NULL,30,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.26E+18,Organic Search,34515,United States,not available in demo dataset,NULL,NULL,34515,6,NULL,2017-06-06,1496783201,PAGE,NULL,12,GGOEGKWQ060910,Google Bib White,Home/Apparel/,(not set),USD,NULL,NULL,Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.45E+18,Organic Search,55735,India,Mumbai,NULL,NULL,55735,8,1,2017-07-12,1499848764,PAGE,NULL,19,GGOEGHPJ080110,Google 5-Panel Cap,Home/Apparel/,(not set),USD,NULL,NULL,Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.80E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,1,NULL,2017-06-14,1497471468,PAGE,NULL,15,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.10E+18,Referral,11533,Ireland,Dublin,NULL,NULL,11533,3,NULL,2017-06-09,1497013726,PAGE,NULL,11,GGOEAHPJ074410,Android Twill Cap,Home/Apparel/,(not set),USD,NULL,NULL,Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.95E+18,Organic Search,0,Australia,Melbourne,NULL,NULL,0,1,NULL,2017-06-05,1496650090,PAGE,NULL,30,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.50E+18,Referral,19797,United States,San Jose,NULL,NULL,19797,4,NULL,2017-05-02,1493785562,PAGE,NULL,5,GGOEGCBB074399,Google Device Holder Sticky Pad,Home/Electronics/Electronics Accessories/,(not set),USD,NULL,NULL,Accessories | Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.81E+18,Organic Search,0,United States,San Diego,NULL,NULL,0,1,NULL,2017-06-30,1498807343,PAGE,NULL,11,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.33E+18,Organic Search,0,Bangladesh,not available in demo dataset,NULL,NULL,0,2,NULL,2017-05-13,1494700918,PAGE,NULL,100,GGOEGBRJ037299,Google Alpine Style Backpack,Home/Bags/Backpacks/,(not set),USD,NULL,NULL,Backpacks | Bags | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.61E+18,Direct,0,Australia,Sydney,NULL,NULL,0,1,NULL,2017-06-06,1496811381,PAGE,NULL,11,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.41E+18,Referral,43446,United States,Mountain View,NULL,NULL,43446,8,NULL,2017-05-25,1495747824,PAGE,NULL,60,GGOEGESB015199,Google Flashlight,Home/Electronics/,(not set),USD,NULL,NULL,Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.65E+17,Direct,0,Canada,not available in demo dataset,NULL,NULL,0,6,NULL,2017-06-07,1496860689,PAGE,NULL,25,GGOEAHPA004110,Android Wool Heather Cap Heather/Black,Home/Apparel/,(not set),USD,NULL,NULL,Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.99E+18,Organic Search,0,Singapore,not available in demo dataset,NULL,NULL,0,10,NULL,2017-06-02,1496397200,PAGE,NULL,30,GGOEGAAX0352,Android Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.03E+18,Organic Search,106435,United States,Sunnyvale,NULL,NULL,106435,5,NULL,2017-05-12,1494627134,PAGE,NULL,40,GGOEGOAB022499,Satin Black Ballpoint Pen,Home/Office/Writing Instruments/,(not set),USD,NULL,NULL,Writing Instruments | Office | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.04E+17,Organic Search,39608,United States,Houston,NULL,NULL,39608,5,NULL,2017-05-18,1495141559,PAGE,NULL,17,GGOEGETR014599,Google Tube Power Bank,Home/Electronics/,(not set),USD,NULL,NULL,Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.86E+18,Referral,93076,United States,Mountain View,NULL,NULL,93076,5,NULL,2017-05-03,1493794952,PAGE,NULL,149,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,NULL,NULL,Nest-USA,NULL,/google+redesign/,0,1,NULL
6.34E+18,Organic Search,190048,United States,Detroit,NULL,NULL,190048,13,NULL,2017-06-17,1497747636,PAGE,1,3,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware, BLUE,USD,NULL,NULL,Checkout Your Information,NULL,/yourinfo.html,5,1,Billing and Shipping
2.30E+18,Affiliates,128217,Japan,Chuo,NULL,NULL,128217,6,NULL,2017-06-27,1498626914,PAGE,NULL,20,GGOEGAAX0365,Google Women's Scoop Neck Tee Black,Home/Apparel/Women's/,(not set),USD,NULL,NULL,Women's Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.31E+18,Organic Search,434460,United States,not available in demo dataset,NULL,NULL,434460,14,NULL,2017-06-08,1496970426,PAGE,NULL,2,GGOEAFKQ020499,8 pc Android Sticker Sheet,Home/Office/,(not set),USD,NULL,NULL,Office | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.92E+18,Paid Search,9124,United States,not available in demo dataset,NULL,NULL,9124,5,NULL,2017-06-25,1498438038,PAGE,NULL,9,GGOEWAEA083899,Waze Dress Socks,Home/Apparel/,(not set),USD,NULL,NULL,Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.06E+18,Organic Search,307829,United Kingdom,not available in demo dataset,NULL,NULL,307829,11,NULL,2017-06-01,1496353056,PAGE,NULL,19,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Home/Drinkware/,(not set),USD,NULL,NULL,Drinkware | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.21E+18,Organic Search,0,Denmark,not available in demo dataset,NULL,NULL,0,9,NULL,2017-06-30,1498851081,PAGE,NULL,2,GGOEGFYQ016599,Foam Can and Bottle Cooler,Home/Drinkware/,(not set),USD,NULL,NULL,Drinkware | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.97E+18,Direct,19916,South Korea,Seoul,NULL,NULL,19916,9,NULL,2017-05-17,1495077318,PAGE,NULL,60,GGOEGESB015199,Google Flashlight,Home/Accessories/,(not set),USD,NULL,NULL,Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.37E+18,Organic Search,899633,South Korea,not available in demo dataset,NULL,NULL,899633,8,1,2017-07-19,1500482946,PAGE,NULL,2,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Home/Electronics/Electronics Accessories/,(not set),USD,NULL,NULL,Accessories | Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.95E+18,Organic Search,286717,France,not available in demo dataset,NULL,NULL,286717,18,NULL,2017-06-13,1497365931,PAGE,NULL,3,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Home/Accessories/Stickers/,(not set),USD,NULL,NULL,Stickers | Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.83E+18,Paid Search,8603,United States,Irvine,NULL,NULL,8603,8,NULL,2017-06-23,1498211961,PAGE,NULL,19,GGOEGAAX0340,Google Men's Vintage Badge Tee Sage,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.27E+18,Direct,115567,United States,not available in demo dataset,NULL,NULL,115567,10,NULL,2017-06-18,1497845452,PAGE,NULL,0,9182785,Google Women's Lightweight Microfleece Jacket,(not set),(not set),USD,NULL,NULL,Google Metallic Notebook Set,NULL,/google+redesign/,0,1,NULL
2.81E+18,Organic Search,29884,United States,San Francisco,NULL,NULL,29884,5,1,2017-07-31,1501568839,PAGE,NULL,60,GGOEGBPB082099,UpCycled Handlebar Bag,Home/Bags/,(not set),USD,NULL,NULL,Bags | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.34E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,17,NULL,2017-06-09,1497055126,PAGE,NULL,21,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.21E+18,Direct,88658,United States,Mountain View,NULL,NULL,88658,4,NULL,2017-06-13,1497403514,PAGE,NULL,21,GGOEGAAX0357,Android Men's Vintage Tank,Home/Apparel/Men's/,(not set),USD,NULL,NULL,Men's Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.84E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,7,1,2017-07-28,1501302757,PAGE,NULL,30,GGOEGAAX0353,Google Vintage Henley Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.02E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,7,2,2017-07-29,1501379474,PAGE,NULL,2,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.87E+18,Referral,147122,United States,not available in demo dataset,NULL,NULL,147122,3,2,2017-07-24,1500929087,PAGE,NULL,17,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.53E+15,Referral,7328,United States,Cupertino,NULL,NULL,7328,15,NULL,2017-06-08,1496947277,PAGE,NULL,55,GGOEGAAX0570,Google Men's Short Sleeve Performance Badge Tee Charcoal,Home/Apparel/Men's/Men's-Performance Wear/,(not set),USD,NULL,NULL,Men's Performance Wear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
